@relation weka-cell-lbp

@attribute 0 numeric
@attribute ' 1' numeric
@attribute ' 2' numeric
@attribute ' 3' numeric
@attribute ' 4' numeric
@attribute ' 5' numeric
@attribute ' 6' numeric
@attribute ' 7' numeric
@attribute ' 8' numeric
@attribute ' 9' numeric
@attribute ' 10' numeric
@attribute ' 11' numeric
@attribute ' 12' numeric
@attribute ' 13' numeric
@attribute ' 14' numeric
@attribute ' 15' numeric
@attribute ' 16' numeric
@attribute ' 17' numeric
@attribute ' 18' numeric
@attribute ' 19' numeric
@attribute ' 20' numeric
@attribute ' 21' numeric
@attribute ' 22' numeric
@attribute ' 23' numeric
@attribute ' 24' numeric
@attribute ' 25' numeric
@attribute ' 26' numeric
@attribute ' 27' numeric
@attribute ' 28' numeric
@attribute ' 29' numeric
@attribute ' 30' numeric
@attribute ' 31' numeric
@attribute ' 32' numeric
@attribute ' 33' numeric
@attribute ' 34' numeric
@attribute ' 35' numeric
@attribute ' 36' numeric
@attribute ' 37' numeric
@attribute ' 38' numeric
@attribute ' 39' numeric
@attribute ' 40' numeric
@attribute ' 41' numeric
@attribute ' 42' numeric
@attribute ' 43' numeric
@attribute ' 44' numeric
@attribute ' 45' numeric
@attribute ' 46' numeric
@attribute ' 47' numeric
@attribute ' 48' numeric
@attribute ' 49' numeric
@attribute ' 50' numeric
@attribute ' 51' numeric
@attribute ' 52' numeric
@attribute ' 53' numeric
@attribute ' 54' numeric
@attribute ' 55' numeric
@attribute ' 56' numeric
@attribute ' 57' numeric
@attribute ' 58' numeric
@attribute ' 59' numeric
@attribute ' class' {0,1,2,3}

@data
7,2,1,2,0,0,0,2,0,0,1,1,0,0,2,3,1,1,0,2,1,0,1,2,0,2,1,1,0,1,0,2,2,1,1,0,0,2,2,2,0,1,1,3,3,0,1,3,1,0,0,1,0,0,1,3,1,5,26,141,3
6,0,1,1,3,1,0,3,1,2,5,1,1,0,3,1,0,0,1,5,3,1,3,2,0,1,2,0,2,0,0,2,1,1,1,0,0,0,2,2,0,0,1,1,1,0,0,1,1,0,1,1,0,1,2,1,0,4,27,138,2
25,3,1,2,4,5,2,3,2,4,5,5,3,1,3,0,2,3,6,4,3,0,6,3,0,1,3,1,0,2,1,2,3,3,0,3,3,0,2,2,1,0,3,4,2,1,0,2,7,0,2,1,0,0,5,0,3,5,38,175,1
59,5,5,3,7,2,1,1,1,5,6,7,5,0,9,5,4,4,3,2,0,1,5,6,3,3,0,1,1,5,6,4,6,3,1,0,3,4,1,1,1,4,7,10,2,0,2,8,5,2,3,3,1,0,3,1,3,8,53,168,2
12,1,1,0,2,0,0,2,0,2,2,1,1,0,4,4,2,1,1,1,3,0,4,1,2,3,0,1,2,2,0,1,2,1,0,0,0,0,1,1,2,2,5,0,1,1,1,4,0,0,0,1,0,0,1,1,0,4,26,139,2
23,3,2,2,2,9,0,4,3,3,0,3,1,6,18,4,5,5,3,1,4,0,1,3,2,2,1,0,0,2,1,8,3,0,3,2,6,10,11,2,2,2,7,12,5,1,2,3,4,2,3,1,2,1,0,2,1,6,33,151,3
20,4,0,0,10,2,0,0,0,12,4,1,0,1,4,4,0,0,1,0,1,2,0,1,0,0,0,1,0,2,0,0,0,1,1,0,1,2,1,1,0,2,4,5,1,1,4,4,2,2,1,1,0,2,0,1,1,4,44,162,1
9,5,0,0,1,0,0,1,2,2,2,2,0,1,2,4,2,3,2,4,3,2,1,5,2,3,3,1,0,1,1,3,2,1,0,2,3,0,2,4,1,0,4,0,1,1,0,3,2,0,1,2,0,0,3,1,3,5,36,124,2
13,3,4,1,2,0,1,0,0,3,1,3,0,3,3,3,2,0,0,3,1,2,4,0,0,0,2,0,0,0,3,1,1,2,0,1,1,0,3,5,0,0,7,1,2,1,1,4,3,0,0,2,1,2,2,2,1,6,37,153,2
53,8,4,2,4,1,0,2,1,2,2,7,7,3,5,0,5,7,3,6,2,3,1,5,1,2,2,1,2,3,5,8,1,0,1,2,5,2,6,4,0,2,5,3,1,4,4,3,5,1,0,1,2,1,2,1,4,10,61,152,1
15,4,1,4,3,1,1,4,1,3,3,3,2,0,3,0,1,2,1,2,2,2,5,4,4,6,3,3,4,1,1,4,1,1,2,0,0,3,4,3,2,1,4,5,4,2,1,4,4,0,1,4,2,0,2,1,0,10,56,146,1
22,4,3,2,2,3,0,4,6,3,3,1,2,5,4,4,6,1,2,2,2,2,3,5,2,1,0,1,1,2,4,0,1,1,2,2,1,3,3,2,3,1,3,8,4,2,0,6,3,2,0,1,3,1,2,2,2,5,45,169,1
19,1,7,0,3,3,4,2,4,6,2,6,3,12,8,2,5,3,6,10,7,3,5,3,1,0,0,3,0,1,2,4,1,1,3,2,3,3,4,1,1,5,1,8,3,1,0,1,1,0,2,0,0,0,2,4,1,7,34,141,3
16,1,2,2,3,3,2,1,1,3,5,3,2,0,2,2,3,0,0,3,1,0,3,1,0,1,2,0,2,1,1,2,3,1,0,0,2,3,3,1,2,1,1,4,3,0,0,4,3,0,1,1,0,1,0,1,1,6,34,161,2
16,5,5,2,1,0,1,0,2,2,0,5,1,4,4,2,6,1,3,3,1,1,4,1,1,0,1,2,0,3,2,3,2,1,0,0,5,3,5,0,1,4,2,5,2,2,2,2,4,2,2,0,3,1,2,0,0,9,41,163,1
40,5,1,2,2,3,2,1,6,3,3,2,2,2,6,0,5,3,5,0,1,2,2,4,6,6,3,1,2,1,8,1,0,2,0,0,4,2,6,1,1,3,2,1,3,4,1,3,2,1,0,0,1,0,3,5,0,10,39,187,1
138,9,2,3,9,3,2,2,2,1,0,15,4,2,1,2,2,4,19,10,0,3,7,5,4,11,8,2,3,4,0,8,10,2,1,3,4,3,0,4,3,1,3,3,0,1,1,3,1,2,2,4,3,2,2,1,0,7,69,158,3
17,0,1,0,1,0,1,3,1,4,3,2,2,1,6,4,2,2,1,0,2,1,1,3,2,2,1,3,2,3,1,2,2,0,5,0,2,0,1,0,1,3,1,4,2,1,2,3,4,0,5,3,2,1,1,0,1,5,46,178,1
6,1,0,1,1,0,0,1,0,2,0,0,2,0,0,0,1,0,1,1,0,1,1,0,1,4,2,0,1,3,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,1,0,1,4,26,105,2
16,4,3,4,1,5,0,1,0,4,1,0,1,2,3,2,2,0,4,0,1,1,1,4,1,1,1,3,1,3,2,1,3,1,1,2,3,2,0,1,1,5,0,4,0,2,1,0,0,0,0,0,1,0,1,6,0,9,40,173,1
9,2,0,2,1,0,1,2,0,1,2,0,0,2,4,2,0,2,2,1,3,1,2,2,0,3,3,0,0,1,1,4,1,1,1,0,1,0,1,5,0,0,1,1,2,0,0,3,3,2,1,2,1,2,0,1,1,3,24,141,2
32,3,2,3,9,3,5,8,3,3,2,5,1,2,6,5,4,3,3,3,3,0,2,0,3,6,1,2,3,1,2,1,3,2,4,1,1,2,2,2,1,1,7,3,1,1,2,0,2,4,4,1,2,1,0,1,2,11,57,135,1
28,2,2,1,3,0,0,1,1,3,0,2,1,0,2,0,6,2,3,3,1,0,5,3,5,1,2,0,0,6,3,1,3,1,1,0,3,1,9,3,2,1,8,4,5,2,1,6,10,3,2,2,3,0,0,3,1,4,31,142,2
22,4,3,2,1,1,3,0,3,5,1,5,1,1,1,1,4,1,6,3,0,1,6,3,1,3,3,2,0,4,4,7,2,1,1,0,4,2,10,3,1,2,6,1,2,1,2,4,2,2,0,3,1,1,2,3,1,11,54,165,1
20,1,2,2,1,2,4,2,4,3,1,0,2,4,8,1,2,1,6,5,2,2,6,3,2,0,1,2,2,2,4,1,3,3,1,0,2,2,0,2,1,2,4,3,1,0,1,4,3,2,0,1,0,0,1,2,1,6,37,173,1
24,5,3,7,4,2,1,2,3,8,6,4,5,4,4,4,1,2,5,6,1,2,2,2,2,3,1,4,2,7,3,6,5,2,1,1,4,2,3,3,2,3,4,8,2,1,2,2,0,2,3,0,1,1,3,1,1,6,42,167,1
8,3,1,0,4,0,0,2,0,1,2,1,0,0,4,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,2,2,1,1,1,0,0,1,1,0,0,1,2,0,0,1,0,1,0,2,1,0,2,1,1,0,5,39,133,2
15,2,4,0,2,2,0,0,0,4,2,4,1,1,1,1,2,2,0,1,0,0,3,4,0,2,2,2,2,2,1,2,0,1,1,1,1,4,3,2,1,1,3,8,1,2,0,2,1,1,2,0,1,2,1,0,1,8,44,131,2
11,3,3,1,1,0,0,1,3,2,0,3,0,2,8,1,1,0,2,1,3,2,2,1,0,2,0,0,2,1,1,2,0,0,1,1,0,1,1,1,0,1,3,6,1,0,0,1,2,1,2,1,0,2,1,0,1,7,37,151,2
21,5,0,3,1,3,1,4,0,1,2,1,2,1,3,1,2,3,2,2,1,1,8,1,1,3,1,3,1,2,3,6,4,0,3,1,0,3,7,4,1,6,1,0,4,0,0,1,0,1,1,0,2,4,2,3,1,8,64,169,1
13,5,2,1,2,0,1,2,2,0,2,1,1,2,5,2,1,3,3,2,2,1,0,0,4,6,4,2,3,0,1,5,0,0,1,1,3,2,2,3,2,0,2,5,1,3,1,0,1,1,1,2,1,2,1,2,2,5,47,123,2
6,2,2,2,2,0,1,1,2,1,2,2,2,3,3,2,1,1,0,2,4,0,1,0,1,3,3,1,0,1,1,0,1,2,1,0,2,0,6,0,0,4,0,0,1,0,1,3,1,3,0,1,1,0,1,1,1,4,24,133,2
13,2,3,2,3,1,0,5,0,2,6,2,1,0,2,4,2,1,3,2,3,1,0,2,3,2,5,0,0,1,0,2,1,1,0,0,4,0,7,3,0,1,1,0,2,0,0,2,2,2,0,3,3,1,0,3,1,5,25,159,2
22,4,1,1,2,5,3,3,2,3,3,1,2,4,3,5,0,3,4,2,3,1,3,0,2,0,4,2,3,3,2,7,1,3,1,1,0,0,2,2,1,2,2,1,0,3,1,1,3,3,1,3,0,1,1,1,1,6,52,163,1
6,2,1,1,2,2,0,3,1,3,2,0,0,3,4,2,0,0,2,1,3,2,1,2,1,0,2,0,0,0,0,4,2,1,0,1,2,2,2,2,2,1,1,5,1,2,0,0,2,2,0,0,2,0,0,2,0,5,23,146,1
48,6,1,0,3,2,0,0,1,4,2,7,3,2,6,3,4,2,6,8,1,0,3,0,1,1,5,4,0,1,3,5,3,2,0,2,2,8,1,2,1,2,5,6,3,0,0,5,5,3,0,3,0,0,1,3,2,3,40,144,2
124,4,8,2,4,4,5,6,4,3,3,7,4,15,6,1,9,1,9,6,2,2,5,6,6,1,4,3,3,0,2,4,1,2,0,0,2,9,2,1,4,7,4,4,2,2,1,2,1,0,0,1,0,2,1,5,0,11,53,175,1
29,3,8,0,4,1,1,0,1,2,1,7,3,5,4,1,4,2,6,3,2,4,4,1,1,0,0,0,0,0,5,1,2,0,0,0,4,9,4,1,2,0,4,10,2,0,2,0,2,2,2,1,0,1,0,3,0,10,46,175,1
23,6,6,1,3,1,0,1,1,1,0,3,4,0,4,1,0,3,4,7,1,3,3,3,0,2,3,2,1,0,1,7,3,1,1,4,2,2,5,2,2,4,1,0,0,1,0,1,0,1,1,1,2,1,1,1,1,6,53,161,1
40,8,6,8,2,2,2,1,3,0,2,3,4,4,3,2,5,2,3,4,4,1,2,1,1,2,3,2,0,1,1,6,4,2,0,2,2,2,7,4,2,3,1,1,4,0,3,0,2,3,0,1,3,0,2,1,1,8,54,173,1
19,3,0,2,3,1,1,3,1,4,1,3,2,4,2,3,2,2,4,3,1,2,1,5,3,3,1,4,0,1,3,3,5,2,0,2,1,0,2,1,1,0,1,0,1,1,0,1,0,1,2,1,1,4,4,2,0,4,41,132,1
7,0,0,1,2,1,3,0,0,3,2,3,1,1,5,3,1,1,0,1,2,1,2,1,1,4,2,0,3,2,1,2,1,1,0,0,0,2,2,1,0,0,3,4,2,1,3,2,0,0,2,3,0,2,0,0,2,0,23,145,2
12,8,4,1,1,0,1,3,2,2,4,0,2,2,9,5,1,0,3,3,1,2,2,3,3,4,2,2,2,4,0,5,2,2,3,0,3,3,8,3,3,2,3,2,0,5,1,3,3,1,3,1,1,1,1,0,2,7,48,156,1
7,2,2,1,2,2,2,2,0,2,4,3,0,1,2,0,1,1,0,1,2,1,2,2,2,1,1,1,1,1,2,2,0,0,0,2,0,1,1,1,1,2,1,3,2,1,0,3,3,0,0,1,0,1,2,2,0,6,31,119,2
137,7,5,2,8,3,10,6,6,6,2,5,4,7,5,2,1,3,7,4,3,2,4,5,5,8,6,3,1,1,5,9,4,2,2,3,4,7,6,7,0,2,4,5,2,2,0,3,2,0,0,0,3,4,2,2,2,3,46,175,1
90,5,2,3,1,4,3,3,1,2,0,8,3,7,3,3,3,3,6,6,2,4,2,2,2,2,4,2,3,2,1,6,3,1,3,1,1,11,6,5,2,2,4,3,5,1,1,3,3,2,2,1,2,0,3,1,1,7,42,146,2
44,4,3,8,5,2,0,1,5,5,0,3,1,10,3,3,2,1,4,15,9,0,2,5,3,1,4,2,1,3,2,3,4,1,2,3,4,2,4,2,3,0,0,2,2,2,1,2,1,1,1,1,1,3,3,3,1,4,45,180,1
10,2,3,1,0,2,2,3,0,4,0,5,2,0,4,3,2,0,3,0,1,0,4,1,1,1,1,2,0,4,1,4,0,1,0,1,0,2,2,1,0,3,3,3,3,1,1,2,0,2,2,2,1,1,0,1,0,7,39,137,1
18,1,0,3,5,1,0,3,0,5,1,4,6,2,5,1,0,3,3,7,3,0,2,3,3,9,3,0,0,1,1,3,6,2,1,1,0,1,2,3,0,2,1,2,1,2,1,2,2,2,1,5,1,1,3,1,0,5,36,139,2
28,5,4,2,0,1,2,4,2,1,7,5,3,3,1,3,0,4,2,3,2,1,2,3,2,5,4,1,2,4,1,5,2,1,0,0,3,6,8,7,1,2,3,3,1,0,1,5,0,4,1,3,1,3,3,4,0,9,45,148,3
41,5,1,3,1,2,1,5,0,1,4,7,2,1,0,5,1,2,2,0,0,3,9,2,6,7,3,1,1,3,2,6,4,1,4,2,4,0,2,4,0,2,3,3,1,2,3,1,2,3,4,3,5,1,1,2,1,9,61,163,1
16,2,1,3,6,2,0,0,6,4,1,0,1,2,3,2,5,2,4,1,1,4,4,2,5,0,3,1,2,2,1,6,6,1,1,1,2,3,3,1,1,2,6,4,2,1,2,5,5,0,0,2,3,1,4,0,1,3,43,149,2
12,4,2,1,2,3,0,1,1,2,2,4,0,1,3,2,1,2,1,6,2,0,2,1,2,1,3,0,4,2,2,6,3,0,2,2,2,1,4,7,4,2,4,2,2,3,2,3,1,1,1,2,1,2,0,0,0,6,38,137,2
27,6,4,3,2,1,5,4,2,5,1,2,1,2,4,2,7,3,1,4,2,1,6,0,4,5,2,3,1,6,2,4,4,1,2,0,6,3,3,3,2,3,2,12,2,2,1,4,1,1,2,0,3,1,4,1,0,7,48,191,1
18,2,3,3,4,3,1,2,4,11,0,3,2,3,3,3,2,1,5,0,2,2,2,1,2,1,1,2,0,1,2,5,2,2,3,0,0,2,1,4,1,1,7,1,1,2,1,3,3,1,3,1,3,0,0,3,1,6,36,141,1
11,4,1,2,0,1,2,1,1,6,2,3,4,2,7,2,5,3,1,5,1,0,1,2,2,1,3,1,1,1,0,2,2,0,0,0,4,3,1,0,2,5,3,4,5,0,1,1,1,1,3,2,2,1,2,2,1,9,43,171,1
10,3,5,0,4,2,0,3,2,1,4,3,1,3,3,1,2,0,4,5,3,1,0,1,0,0,1,2,1,1,1,4,3,1,0,0,2,2,7,4,0,3,4,5,6,1,0,6,4,0,0,2,0,1,0,3,0,7,33,144,2
4,1,2,1,0,2,0,2,1,0,0,1,1,0,4,0,2,3,1,2,1,1,1,1,0,6,1,0,0,0,0,3,2,2,0,0,0,0,0,0,1,1,4,0,0,1,3,1,2,0,0,2,0,0,0,0,0,4,17,136,2
76,4,3,1,10,2,1,4,2,11,5,7,2,5,3,4,3,3,5,5,4,1,5,3,4,5,2,2,3,9,3,2,5,2,4,3,3,2,4,5,0,2,6,7,4,3,0,5,4,1,3,1,2,0,4,4,2,9,73,160,2
46,4,5,2,6,6,4,3,3,3,2,7,3,3,6,6,4,6,6,8,5,2,3,1,0,5,4,1,1,4,5,6,3,0,1,6,3,4,3,3,4,1,1,1,5,3,1,2,3,2,3,0,0,0,3,7,0,10,67,158,1
69,9,7,4,5,4,8,1,3,5,4,5,4,8,5,2,5,6,2,7,2,1,7,2,5,3,2,1,0,2,5,6,1,5,1,4,3,10,5,6,2,2,8,4,2,1,0,9,2,0,0,3,1,0,0,2,1,4,40,164,2
3,1,1,2,0,1,1,0,1,1,1,1,0,0,7,0,0,0,2,0,1,0,1,0,1,4,2,1,1,0,0,2,9,1,1,0,0,0,0,2,1,1,2,0,0,0,0,1,1,0,1,1,0,2,3,0,0,2,18,134,2
38,2,4,0,6,0,0,0,2,5,1,4,5,5,5,3,3,0,3,5,3,0,2,4,0,3,3,2,0,0,1,1,3,2,0,0,0,5,1,0,1,2,2,1,0,0,1,0,2,0,0,1,0,0,0,2,2,3,32,127,2
27,3,13,1,3,1,2,0,3,1,0,1,0,6,6,3,6,2,4,6,3,2,1,5,5,3,0,0,3,1,3,4,3,2,3,2,3,7,7,6,0,2,3,3,4,1,0,1,3,3,2,0,3,1,0,2,1,5,35,174,1
98,9,4,7,6,4,6,4,6,7,5,8,4,6,4,0,5,4,5,1,1,1,7,2,7,3,1,1,9,1,6,1,4,2,1,2,0,4,3,2,4,6,13,6,3,5,4,0,6,2,3,1,2,2,1,3,2,8,92,172,2
15,2,4,4,5,3,0,2,1,4,0,2,4,2,3,4,1,3,3,1,3,3,2,1,2,2,2,2,1,2,1,8,2,1,2,0,5,3,1,5,3,4,4,2,3,2,2,4,4,3,0,2,3,1,1,2,1,12,60,164,1
8,3,7,0,2,0,2,0,1,0,0,1,1,1,3,0,0,1,2,0,0,2,1,1,0,0,1,1,0,0,2,4,0,1,0,2,1,0,1,0,0,1,3,6,0,1,1,1,2,0,2,0,1,1,0,1,0,8,43,139,2
13,2,4,1,2,1,0,2,2,2,0,3,4,2,6,1,5,4,3,8,3,2,0,1,0,2,1,2,0,0,1,2,2,2,1,1,1,3,10,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,3,1,1,6,35,168,2
88,9,5,4,8,2,1,1,3,6,6,6,4,4,12,3,5,4,3,2,1,1,2,2,9,4,2,3,1,2,2,4,6,2,1,0,2,4,5,4,2,1,5,5,4,2,1,8,3,4,1,2,6,0,2,2,1,7,47,180,2
9,1,2,2,2,1,2,4,0,2,1,2,1,1,3,0,2,0,3,0,2,0,2,0,2,1,0,2,2,1,3,3,2,2,1,0,2,1,6,4,0,0,3,2,3,2,1,0,0,0,1,0,0,1,0,2,0,3,28,115,2
44,3,6,3,8,2,1,2,4,6,2,5,7,3,7,2,7,3,6,8,1,4,8,1,6,3,4,2,0,0,5,9,0,1,3,2,4,5,17,3,3,2,10,6,1,2,0,1,1,2,1,1,0,3,0,2,2,9,53,170,1
6,3,2,3,2,2,2,1,4,3,4,0,1,0,2,3,1,1,1,5,1,1,0,0,1,2,1,1,1,4,0,0,3,1,1,0,1,0,0,1,1,1,1,8,0,1,1,1,2,1,0,1,1,0,4,0,0,7,31,122,2
57,8,4,1,4,0,4,1,0,1,4,6,0,1,5,2,1,1,7,1,3,0,2,3,2,2,0,2,1,6,0,6,2,2,1,2,0,2,5,2,1,1,2,4,4,2,1,3,3,2,5,1,1,0,2,1,1,6,47,143,2
19,2,0,3,5,4,2,3,4,3,4,2,0,0,1,3,3,6,5,3,2,1,7,5,1,6,2,1,0,2,2,6,7,1,1,2,4,0,4,0,1,0,5,1,0,0,0,4,1,0,2,1,2,1,0,4,1,11,48,176,2
59,5,4,2,4,0,6,1,4,6,1,5,2,6,25,1,6,2,3,6,2,3,7,3,4,1,1,0,2,5,7,1,0,1,1,0,3,2,7,2,2,4,5,19,3,0,1,2,4,0,0,1,0,1,0,2,1,11,48,168,1
9,3,1,0,3,0,1,2,1,2,2,1,1,3,1,1,1,1,2,5,3,0,2,1,1,3,2,2,1,0,1,2,1,0,1,0,1,0,4,0,3,3,4,0,0,0,1,3,1,1,4,2,0,1,1,1,0,6,36,115,2
15,2,6,2,4,0,0,0,3,3,1,2,3,1,0,1,9,3,5,4,1,3,1,3,0,1,3,1,1,3,1,3,0,1,2,3,2,3,6,5,1,0,2,0,2,0,0,1,2,3,0,2,6,2,1,1,2,6,42,169,1
10,4,0,1,1,1,0,1,0,0,0,1,1,0,5,2,4,0,1,0,0,0,1,0,0,1,0,0,1,2,0,3,0,1,0,1,0,1,1,1,0,3,3,3,2,0,1,0,3,0,0,0,0,2,1,0,0,5,31,133,2
9,3,2,5,2,4,0,2,3,7,3,3,4,3,4,1,2,2,4,3,1,0,3,1,1,3,0,0,1,3,2,1,3,2,0,1,1,0,8,2,1,3,2,1,2,0,1,2,1,0,2,0,2,1,1,3,2,9,48,131,2
25,3,0,2,3,2,4,5,3,4,2,3,4,1,5,3,3,4,2,13,5,0,3,4,5,3,5,0,2,2,2,6,3,4,0,0,2,1,6,2,1,1,2,2,2,1,0,8,4,1,3,3,3,1,1,4,0,8,43,120,2
26,2,3,3,1,1,2,2,1,2,0,0,2,1,3,1,3,0,2,1,1,2,6,4,1,5,1,1,3,5,5,4,14,4,1,0,4,4,3,3,0,2,8,3,5,3,0,2,2,1,2,0,5,0,0,0,0,5,30,135,2
89,13,4,3,3,4,6,5,2,8,5,5,4,6,10,8,3,4,2,0,1,1,3,2,14,3,0,2,5,5,6,10,1,3,1,0,4,5,4,2,6,0,10,3,4,2,5,8,5,1,4,5,1,1,1,1,1,7,70,114,2
12,5,2,1,3,2,1,0,4,4,2,1,2,1,3,4,2,2,7,5,2,2,2,4,0,3,4,1,0,0,2,4,3,2,1,0,3,2,7,2,0,0,2,1,0,2,1,3,1,3,0,1,1,0,1,1,0,7,37,136,2
8,2,1,2,1,0,0,0,1,2,3,1,2,1,5,5,3,0,3,5,2,2,0,3,0,0,1,0,1,2,1,1,1,1,1,0,1,2,4,1,0,3,1,2,2,0,1,0,1,1,0,0,0,0,1,0,1,6,32,140,2
19,6,1,4,2,3,3,2,4,7,5,1,1,5,3,6,3,2,2,3,5,2,0,1,4,1,2,1,1,1,5,6,2,2,3,1,1,8,4,4,3,2,7,8,4,2,3,5,3,1,0,1,3,0,2,3,0,4,47,142,2
13,4,0,1,0,0,1,3,2,4,4,4,2,3,6,3,4,1,3,3,3,1,1,3,0,1,1,2,0,0,3,2,1,1,1,2,1,0,2,1,0,1,2,3,0,0,1,2,3,0,1,1,0,0,3,0,2,4,33,109,2
126,1,4,3,7,6,4,10,6,4,4,8,6,9,3,1,1,5,8,10,3,1,8,2,6,3,6,3,2,5,1,2,8,2,2,5,3,2,1,3,0,0,3,4,1,1,0,2,0,1,4,4,0,2,1,0,2,9,52,137,3
8,3,2,1,1,2,0,1,1,0,3,1,1,0,4,2,1,2,3,2,1,0,1,2,3,3,3,1,0,1,1,2,6,2,0,1,2,1,0,2,0,1,3,4,1,2,0,3,2,0,0,1,2,2,2,1,1,6,31,143,2
87,1,2,1,5,1,8,4,4,2,3,4,2,4,5,3,5,5,1,7,2,1,6,5,4,3,1,0,1,2,2,2,1,2,3,2,1,1,4,5,3,2,4,7,2,1,1,2,1,0,1,0,2,0,0,1,1,4,36,158,2
17,4,8,2,5,2,2,5,2,3,3,3,2,2,6,2,3,4,5,6,4,2,4,2,0,1,7,1,0,1,2,3,0,1,2,1,1,4,3,0,1,1,8,6,1,3,0,2,1,2,0,2,1,2,3,1,0,6,43,157,1
4,1,2,0,1,0,0,0,1,0,0,0,1,1,2,1,1,1,2,5,1,2,0,0,0,0,8,2,1,0,0,1,3,0,0,2,2,1,5,2,0,1,1,3,1,0,0,2,1,0,0,1,1,0,1,0,1,3,19,151,2
11,2,3,1,2,5,3,0,4,3,2,4,4,6,2,1,7,4,2,2,2,1,3,1,1,3,1,0,2,1,3,7,7,0,3,1,2,5,8,6,1,3,1,6,4,1,0,1,3,0,1,2,2,3,0,2,0,6,37,150,2
21,4,1,2,0,2,1,6,3,1,4,7,2,4,1,2,2,0,3,5,1,4,4,2,2,4,3,4,1,4,1,5,5,2,0,0,2,1,4,3,0,1,1,2,1,0,0,4,2,2,3,2,1,1,2,2,1,9,47,128,2
37,5,1,3,3,1,5,6,0,1,0,4,3,5,4,3,5,2,2,6,5,3,2,0,3,3,3,2,2,2,1,4,5,2,1,1,2,2,2,2,2,1,3,2,3,0,1,2,3,0,2,2,1,1,1,0,2,8,51,111,2
4,1,2,1,0,2,1,0,3,1,0,1,1,2,1,2,0,2,4,5,3,0,2,2,1,1,1,0,1,2,1,4,1,1,1,2,3,1,7,3,0,1,0,5,2,0,0,0,0,3,0,0,1,0,2,3,0,5,25,153,1
27,3,3,3,1,1,2,2,1,0,5,2,0,5,5,1,2,1,3,2,2,1,5,2,0,2,2,0,1,7,3,1,4,3,1,0,1,1,1,3,2,5,9,3,3,1,1,3,3,2,3,1,0,1,0,2,0,3,29,151,2
51,3,6,0,3,2,3,4,5,3,10,3,1,7,5,2,2,3,4,4,2,1,4,2,2,4,5,1,3,3,0,3,9,3,2,0,3,3,0,5,0,0,3,3,1,0,1,1,2,2,2,2,1,1,1,0,1,7,36,125,2
39,3,2,3,2,5,6,3,3,2,1,8,1,1,1,1,5,5,5,2,1,0,0,3,4,5,5,0,0,3,3,3,5,1,3,1,3,3,6,2,0,1,2,5,4,4,0,2,3,2,3,4,0,1,1,2,1,12,59,149,2
26,5,4,4,6,1,1,2,2,6,4,0,5,2,5,2,4,4,4,3,1,1,4,3,2,0,3,3,4,6,3,2,3,1,1,1,2,1,2,2,0,0,1,2,6,0,2,6,2,1,3,3,0,1,2,5,2,11,58,167,1
85,4,5,2,9,4,4,0,5,8,5,1,4,6,8,3,3,2,4,2,1,4,7,0,0,5,3,3,2,2,2,5,6,4,1,2,3,7,2,5,1,1,3,4,1,1,3,2,1,2,2,0,0,2,3,5,0,7,49,113,2
17,4,4,2,0,1,1,0,2,3,3,3,2,2,3,2,3,1,4,4,2,0,1,1,0,2,2,1,1,1,3,1,1,0,0,2,3,3,3,0,4,1,4,3,3,4,0,0,4,2,1,0,3,0,0,2,0,4,31,158,1
5,1,3,1,2,1,0,2,1,2,2,3,0,1,4,3,0,0,4,3,3,0,3,0,0,2,6,1,0,0,2,4,4,1,0,0,1,0,7,5,0,0,2,4,2,0,0,2,1,1,0,0,1,0,1,1,0,4,21,142,2
34,4,10,1,1,2,0,1,3,0,2,5,1,1,11,2,9,4,7,3,1,0,2,4,2,4,0,1,0,0,2,4,0,0,1,0,1,6,7,2,3,7,2,10,6,3,4,0,1,2,1,0,2,3,1,6,1,10,52,145,1
7,1,0,0,0,4,1,1,1,1,6,1,1,1,2,3,1,1,1,0,1,0,0,1,1,1,2,2,3,2,2,2,5,2,1,0,0,0,1,4,2,1,2,2,1,0,1,9,2,1,3,3,0,0,1,1,0,2,16,127,2
14,1,1,1,1,2,2,2,3,2,2,2,0,4,2,0,2,4,5,2,1,3,3,1,0,0,2,0,3,3,1,2,1,0,0,1,5,2,3,1,1,2,6,1,2,0,1,2,3,1,3,1,1,3,3,1,2,7,44,170,1
5,3,1,0,1,0,2,1,0,2,4,1,1,1,1,2,1,1,1,1,1,0,2,0,1,0,0,0,1,1,1,2,1,1,0,1,1,1,2,2,0,2,4,0,0,0,0,1,0,0,2,1,0,0,0,0,0,7,26,112,2
6,1,0,1,1,1,1,2,1,0,2,0,1,4,2,3,1,0,0,3,3,2,1,0,0,1,2,0,2,0,1,2,4,1,3,0,0,1,1,3,4,1,0,2,1,1,0,2,1,1,1,2,0,1,2,0,0,4,20,151,2
17,3,1,1,3,2,1,1,1,3,4,3,0,0,0,1,4,1,5,8,0,1,2,2,0,0,5,0,2,3,2,6,3,0,1,1,1,2,6,1,4,0,2,6,0,1,0,3,4,1,1,1,0,1,2,0,1,1,29,179,2
